Time_s,DQL-DCC,AdaptDCC,ReactDCC,Fixed10Hz,Heuristic,DecTree,SAC,TD3,PPO
1.3131313131313131,0.5955595129277675,0.397113253333604,0.7016090458098252,0.8178583611412498,0.6738284091305706,0.6660424272608156,0.5457219201980866,0.6609440672334872,0.5032471139109406
1.4141414141414141,0.5986521940863184,0.41703840527029185,0.751895325369896,0.8500836893011524,0.7253683106202188,0.5552113572238895,0.5184299779958784,0.65960575956771,0.5039073470595314
1.5151515151515151,0.574679878471723,0.41938763258790307,0.3347992343316506,0.83272768677453,0.6748506098891004,0.5427228187342292,0.5970904581910894,0.6680591977879164,0.5225125679354446
1.6161616161616161,0.5903111773151328,0.4086047409588195,0.2991771830672311,0.8852894722302335,0.6841110862885225,0.5271870665937938,0.6611001291391804,0.6214206948256464,0.47576077651487814
1.7171717171717171,0.5907222570095655,0.43330872484628635,0.2477401542277002,0.8217690929700088,0.6714948714608864,0.43522919778242924,0.5664878299437935,0.6574261346702904,0.5123159006994997
1.8181818181818181,0.580429363645759,0.4974832241599842,0.2808497293024423,0.8537032880036324,0.6313749465935405,0.499921683131221,0.6707484464628627,0.6936439734425441,0.5105188997323965
1.9191919191919191,0.5932511277535621,0.5223794880702406,0.26432378969346465,0.840090517103018,0.6024392212576016,0.46589391483326054,0.5662978693205998,0.6248456972194989,0.47432268948592904
2.0202020202020203,0.5816270271887479,0.5336139692058368,0.30322629750456637,0.8974691115180348,0.5625416306413082,0.6630685315079062,0.6087311170908988,0.6646969818043306,0.524457701286767
2.121212121212121,0.5816044877336255,0.5685042029896841,0.23804596621808297,0.8620933861187544,0.5156548691449148,0.6315738664195233,0.6926190127128315,0.6367070649776487,0.5285742561932998
2.2222222222222223,0.5848748113301896,0.6284557861037227,0.3458381884135761,0.8247256300453107,0.5042895216028043,0.6264020785624085,0.5355472560948498,0.5787884320914635,0.4990474787596942
2.323232323232323,0.5742105861298774,0.6910101030896973,0.28968261043084564,0.8544804582239839,0.489950058554337,0.627230980513609,0.4843062892603643,0.7012813990074664,0.5609404711506724
2.4242424242424243,0.5748154162843094,0.6872289718552067,0.2971227598680188,0.8546405457209759,0.5528114089040556,0.6294552407636039,0.519398450192642,0.6784017984233688,0.5115007946851758
2.525252525252525,0.5794434547327689,0.7170277905823352,0.32074132875924577,0.8396293487927652,0.5331943878281963,0.5407939306213013,0.5542043521955785,0.5082083412943939,0.5441303048283849
2.6262626262626263,0.5737788121393816,0.693044530178085,0.36245250799711454,0.868991621203221,0.6106944722719322,0.507990663812266,0.7058241508700154,0.6123782063438005,0.513328893905231
2.727272727272727,0.5705830897788196,0.6377383268359633,0.2959490374130094,0.8491169710211238,0.649328951819692,0.49910136700660906,0.638867278447191,0.5692900197247084,0.5028937003781317
2.8282828282828283,0.5909768876121024,0.6465486549586443,0.3047954387023398,0.8438533272745301,0.6576341839403478,0.4898870679937531,0.5105983554731459,0.5874062959029619,0.5212043699210754
2.929292929292929,0.5616170263542765,0.593214715276897,0.27901999012213374,0.8584221325365934,0.6849734234990803,0.49038121973184334,0.5951876508182031,0.6052600062602813,0.5293971826046439
3.0303030303030303,0.5679149216117174,0.5404187131129666,0.7083756427767404,0.8746918274917969,0.6883688152464429,0.6180602369466112,0.6891633487139434,0.692823656284758,0.512790747099734
3.131313131313131,0.5877264527651944,0.4668870332243691,0.7340374709111462,0.8486766557796007,0.7067780934664889,0.6300945550313506,0.6194269390632097,0.6420652096309772,0.5382803667537869
3.2323232323232323,0.5777574767578638,0.4302371596209299,0.7062771228910295,0.8381959208074743,0.6448956249585157,0.6690834854007722,0.6605216163948086,0.6699917167023349,0.5007770949767916
3.3333333333333335,0.5885203846132656,0.40995034448614964,0.6785775766725362,0.8514044882683074,0.6143412008161697,0.661597105047255,0.5409432330148116,0.618173567986144,0.5260456423323887
3.4343434343434343,0.5834502318805902,0.4051053283158267,0.7066573990768588,0.8628167977740577,0.5643933585029162,0.6597686778222516,0.5177162244868524,0.5956891433977224,0.5760813715366958
3.5353535353535355,0.5830501807978443,0.41684224956900184,0.7208197935196431,0.8689751170298475,0.5471955477442132,0.5858661773202715,0.6417727306334842,0.6557523296483776,0.5470978763836455
3.6363636363636362,0.5693130601875238,0.4477852204384509,0.6469894771467722,0.806266140740426,0.5188207534923074,0.49686153149876994,0.7723456379868548,0.673335193762041,0.5393748542537828
3.7373737373737375,0.5777349420967177,0.4521978120905729,0.6305647141270025,0.8593440295212155,0.5084239423924014,0.5163905805274261,0.6921619991635816,0.720228799733887,0.5580690110282214
3.8383838383838382,0.572723118234943,0.46493807333082476,0.6688463337178199,0.8363088951451964,0.49435552966131635,0.5286048530143906,0.6459731494853753,0.6844145926564432,0.5367238196603265
3.9393939393939394,0.5872946963970156,0.5176511327258568,0.6524495214078395,0.8338074736553972,0.5346661516938497,0.5724841148270077,0.5473263172925777,0.6494300800397893,0.5052137260661849
4.040404040404041,0.565702437359264,0.5543975575509811,0.7622496671170933,0.8281631020431782,0.5888826321318889,0.5686846535955529,0.6788470030444922,0.700910201342196,0.5487816861491531
4.141414141414141,0.5877875487849773,0.6054465547456087,0.7179540115695663,0.8399736163726175,0.5857889029315623,0.6613181978623413,0.6881565216048943,0.7467971589979695,0.5108454723424611
4.242424242424242,0.6034466147336253,0.6464430997157817,0.6850918834433868,0.8930702952924524,0.6854690315862697,0.7120344774244992,0.6481992515900253,0.6280435374492791,0.5059103728868072
4.343434343434343,0.5876309403134754,0.6773782907801046,0.7380044297326261,0.8542949586309075,0.7041920361035254,0.6303749071755008,0.6257441955551276,0.6535399862644495,0.5685881160831627
4.444444444444445,0.5836619935946794,0.6605942060793208,0.6463184954281037,0.8808613576969092,0.6904426574294417,0.631129806511392,0.6816009978301137,0.656942379631239,0.5539837379621078
4.545454545454545,0.5814175684734634,0.6792735057476099,0.31622070518404594,0.8611613698684629,0.716168497171493,0.6024962029355557,0.6629572748356232,0.6444686384799305,0.5224357331311176
4.646464646464646,0.5791468008530034,0.6758686902087732,0.2784759147188627,0.8505614539199922,0.6985486586128506,0.5465259048353233,0.5973883233092115,0.6283827030056038,0.5394159359778091
4.747474747474747,0.5722990468501937,0.6582116673502808,0.27041818393480416,0.8363925788117067,0.6435280947769553,0.45603474912285297,0.6509845732307199,0.6933376264845306,0.5641587004648281
4.848484848484849,0.5608074652240378,0.6211612912054106,0.3179461174971251,0.8605566901508446,0.6236780391408143,0.5476277740931665,0.5799544728572086,0.6442453644873559,0.5258997204341432
4.94949494949495,0.5687618435377826,0.5590779577627437,0.2855239291218631,0.8682458667354186,0.6016591917918397,0.5248709272289378,0.6382672847355324,0.6451646575073685,0.6064222173488741
5.05050505050505,0.593675736648032,0.533172366576811,0.3087519604262559,0.7910813356054045,0.5426603820541439,0.6247893361980484,0.6414811061352964,0.6119018029832687,0.52802137087496
5.151515151515151,0.5942019765010467,0.5044837273127858,0.3191131837039738,0.8629477489051545,0.4803371960044909,0.6887003663959194,0.6782723527420779,0.7238533316878666,0.4895807228786954
5.252525252525253,0.5688971327494803,0.4353064528195758,0.3326103853529873,0.8551094948065775,0.5055878793679023,0.6038982208847093,0.6425573549059563,0.6740234122093614,0.5431271690773527
5.353535353535354,0.5836299864133098,0.4210753637973849,0.33911684522463165,0.8594811729141865,0.5052365186180274,0.6458202183251316,0.4980251450084421,0.5512580505311937,0.5297653950853212
5.454545454545454,0.5988251051962955,0.39417676481792346,0.3281715268286812,0.8511971224686447,0.5211985443278464,0.6366786018643472,0.5861443990777665,0.6179240869960194,0.5418089121240361
5.555555555555555,0.5685336589234665,0.40108647787739554,0.2730401767193549,0.8675664447268245,0.585268086060429,0.5837061131473256,0.6187067203747407,0.7130683549118776,0.5780137405266459
5.656565656565657,0.5696982611078959,0.4128724500604353,0.33594361007855705,0.833408011705291,0.6010362779794332,0.5354477933149296,0.7453255457013145,0.5990270459830156,0.5346874333128953
5.757575757575758,0.5787247131885837,0.44425133068441985,0.31578896560647957,0.87171214935325,0.679542335927844,0.47098503887543214,0.6793063002449117,0.7045238567816611,0.5634236786720476
5.858585858585858,0.5737739320951403,0.4899397687922832,0.31633911811748644,0.8729471630337424,0.6639396277798523,0.5303243976702302,0.6175348148669668,0.6610810661035185,0.5424505667058395
5.959595959595959,0.5746974106213667,0.5200400544327538,0.32889018289847655,0.8706260367492872,0.7169031235342228,0.48093554532175076,0.5085454227314461,0.6482688218752798,0.5403003736308675
6.0606060606060606,0.588130277868282,0.5865572831411848,0.6636613363858731,0.8392002039255093,0.6722727261996414,0.6183709359130101,0.6934291635587609,0.79119574816159,0.5219674364463984
6.161616161616162,0.5852278847021672,0.5966257161523747,0.7086982234051353,0.8370402625404653,0.6633703626450795,0.6770631082900913,0.6334468669126824,0.670673578346482,0.5280085965004955
6.262626262626262,0.581667003737043,0.6665843774155056,0.6831653487246252,0.8516672957474741,0.6491221515554132,0.5858499146200915,0.6216413097253219,0.6916852827798926,0.5769391799937632
6.363636363636363,0.5734619812239777,0.6776111875011677,0.6598404881256043,0.8420121423155824,0.593653188599942,0.6254737414383039,0.5965473331500498,0.5911304888015179,0.5685574721810948
6.4646464646464645,0.5915559047841527,0.758480628963441,0.6893188661399485,0.8612032095309149,0.5611609971696335,0.5504429496941365,0.6254713577323141,0.6035325061311896,0.6522504193543827
6.565656565656566,0.582392275762394,0.6916664295618099,0.6470453642702937,0.8532355252373356,0.5501961798644794,0.4982221691721093,0.6170412203135576,0.7120162485819163,0.5027054843751529
6.666666666666667,0.5862293582593597,0.6919772810803831,0.7469419843432175,0.8567159716704322,0.4803741053702911,0.48050168692144524,0.5815616286221961,0.5594242557804769,0.6005685249129468
6.767676767676767,0.5705148096477751,0.6892026859902549,0.6607188689262744,0.831129838086751,0.5150303806675232,0.5011589503761337,0.5758532377551419,0.7174391228901942,0.5689008105672432
6.8686868686868685,0.5842749362196672,0.5886306404807204,0.7083569739445431,0.8435195194054217,0.484812619625569,0.5780229364074961,0.6353492574124421,0.7300798363352383,0.5840963288037894
6.96969696969697,0.5762173034346344,0.5433793357263925,0.7108623083954123,0.8569212785241703,0.5538762506376074,0.5539376153750717,0.6275919610689004,0.6517831487312947,0.5305332285700826
7.070707070707071,0.5846131516243966,0.5370390121191029,0.6152957272266574,0.835035740838453,0.5851670554760201,0.6123083574335518,0.6329998344179399,0.6745038277203528,0.5277622758996398
7.171717171717171,0.5785413098037872,0.4879543890818886,0.6969334727512311,0.848507555751644,0.6266435248854825,0.697401050461987,0.5484107318744775,0.6181559733421294,0.59607556949347
7.2727272727272725,0.5761708982391605,0.4477153621721257,0.7322432904334348,0.8710852594918854,0.6614320188022507,0.6331284737426542,0.6693611092281468,0.655031318537558,0.6222244511925074
7.373737373737374,0.5832680914547631,0.42524712879609144,0.70339003473498,0.8165318834606183,0.6625973521950148,0.646005496384603,0.5137978583250025,0.5176623113287274,0.5435523651638302
7.474747474747475,0.5777952287239532,0.39480122574627796,0.6855263815863671,0.821918626623244,0.7055100202484687,0.5340583574301315,0.5641070898043958,0.6100361129380858,0.5291763045209985
7.575757575757575,0.5809679621075521,0.4449070548570257,0.2592985735387797,0.8682415778956114,0.7096561009627175,0.518200151494836,0.6512152234636789,0.6353180962959097,0.5770337505372073
7.6767676767676765,0.5676104222789391,0.43360835265995945,0.30415065247706036,0.8498282547137808,0.655791573413981,0.4918956385925855,0.6234321772253525,0.6267596176334937,0.6200624688993498
7.777777777777778,0.5842403611764498,0.4427527111102646,0.3188594041064576,0.8353229402860637,0.6456302767055301,0.5392528810180928,0.7029674976708256,0.6284048639677153,0.575765578246786
7.878787878787879,0.5670559819546461,0.5063038084647462,0.3473754591208748,0.8213202182267295,0.5841985186776362,0.5067760035798337,0.5614803212291054,0.5706245200986226,0.6029502673136213
7.979797979797979,0.5867417774416652,0.5405619191044351,0.3339998191481216,0.8688681867324789,0.5681924338355947,0.5923110414375706,0.6740416520419497,0.6641702057046072,0.5578363599066914
8.080808080808081,0.5615054934011582,0.575128323909559,0.3121705682933505,0.8330748664952276,0.5413794315566033,0.5869659397304886,0.6796211451021033,0.6789760393388241,0.5660808772628253
8.181818181818182,0.583995548702622,0.6357951956236553,0.2680871526696986,0.8690842007918756,0.48538656608879815,0.7256459965684373,0.6941925046958298,0.6540049496974735,0.5544314421621018
8.282828282828282,0.5956390435921912,0.6609313395030095,0.3111357425768288,0.8695690342903394,0.48360347448558094,0.6425929966040103,0.6012133373393328,0.7275543741895013,0.5825711719838306
8.383838383838384,0.5801131226881472,0.7167724261029813,0.2939771267950144,0.8591747781597854,0.5382241199448652,0.6471992779936041,0.41714379750191866,0.6110385169185568,0.5638495725725728
8.484848484848484,0.5989002283090744,0.702261432220474,0.2881101261201295,0.860082506728757,0.5595384537574947,0.557957764281373,0.5876314418769932,0.6722650780876638,0.5849789921786375
8.585858585858587,0.5931528475161691,0.6972217021963393,0.2998308065313656,0.8634673514315166,0.586374289350437,0.5425171638605539,0.6573229598991812,0.6521598033806417,0.5308963529586816
8.686868686868687,0.594164133106235,0.6471108373481868,0.2565186281417392,0.8638099871206668,0.6446931957201126,0.5178847791524894,0.6285178474658983,0.5827129352891482,0.5763697134617926
8.787878787878787,0.5832209381832948,0.6152239545008312,0.3040172793328209,0.8343923760188111,0.6851411040054142,0.422891210608398,0.608932085688516,0.6724150335441403,0.5662590425013216
8.88888888888889,0.5802702239755376,0.5796124876119758,0.30582833979462,0.8471857116190357,0.705152723834998,0.44750419244873557,0.5345990307134052,0.6801214628936462,0.600633337073363
8.98989898989899,0.5764867935342586,0.5459115329517139,0.352130552607896,0.8480864672456657,0.6944893079948767,0.6090369202215179,0.627869833280943,0.7042637245543041,0.6674399223252521
9.09090909090909,0.5846325701289695,0.5116318596281356,0.6974011052734025,0.8214486807202742,0.6965428893388275,0.5966400712357647,0.6743411770701736,0.6695527565007713,0.6371008783124081
9.191919191919192,0.5916347038454257,0.462994877216328,0.738958616947667,0.8657997997906872,0.6597592213799108,0.6134852143982558,0.6317607740974746,0.6855486488732403,0.569360343412996
9.292929292929292,0.576262299842431,0.4214765165011209,0.6436553687435338,0.823987480263358,0.5968072981918529,0.6295464832717315,0.6617014733914207,0.5952165498023009,0.6035511382413083
9.393939393939394,0.5687821380234881,0.4114950166396154,0.709177763892679,0.8435014653758454,0.5887151256086054,0.6370231596822679,0.6764978793768005,0.659978692651297,0.6132667286775336
9.494949494949495,0.5773678605014326,0.3991961047089027,0.7336050931267701,0.8690360399449774,0.532213423306653,0.5648781473781102,0.593353092595665,0.6291398724881957,0.5764407913063049
9.595959595959595,0.5640609312142161,0.3895268149166243,0.6376182786040803,0.8824356683810608,0.5137318751559008,0.4542988840875888,0.7487084595779545,0.6723964630532968,0.6317401936704218
9.696969696969697,0.5843973600815471,0.4018662281419629,0.706614282575139,0.8739454487410397,0.4986996532766555,0.4887700936499986,0.7246855868295495,0.5819723468191409,0.6240996088421991
9.797979797979798,0.5800864609803607,0.45910371814741996,0.7273791814342637,0.8656915762508774,0.48747716364695876,0.46341223205737136,0.5548744489167152,0.6543521387379377,0.5824143817853574
9.8989898989899,0.5945688570379204,0.49104380516995666,0.7299621877199747,0.8353421057490483,0.49656294275784213,0.5568383002785392,0.6100519058717314,0.5987841347125584,0.6000127663000465
10.0,0.590446502912324,0.5524413421885046,0.7130936989025686,0.8548241041744082,0.5395878960496974,0.5773822745435205,0.5801241208826531,0.6139224401297597,0.6197729350706619
