Episode,Global_Step,Reward,AoI_mean,CBR_mean,PDR_mean,Loss,Epsilon,Density
52,104000,-926071.0236525772,175.4,0.0884,85.88,0.0,0.0,100
53,106000,-907273.1260272738,175.4,0.0884,85.88,0.0,0.0,100
54,108000,-972672.7737150794,174.242,0.0873,85.95,0.0,0.0,50
55,110000,-959539.1758101552,166.163,0.0721,87.16,0.0,0.0,30
56,112000,-946815.944889244,174.242,0.0873,85.95,0.0,0.0,50
57,114000,-934962.6896397772,174.242,0.0873,85.95,0.0,0.0,50
58,116000,-876951.051864502,166.163,0.0721,87.16,0.0,0.0,30
59,118000,-916997.2941236524,175.4,0.0884,85.88,0.0,0.0,100
60,120000,-890670.1536090084,166.163,0.0721,87.16,0.0,0.0,30
61,122000,-916010.710662186,175.4,0.0884,85.88,0.0,0.0,100
62,124000,-918394.6325153898,166.163,0.0721,87.16,0.0,0.0,30
63,126000,-979423.4204926532,175.4,0.0884,85.88,0.0,0.0,100
64,128000,-946570.0898321044,175.4,0.0884,85.88,0.0,0.0,100
65,130000,-985886.918291688,166.163,0.0721,87.16,0.0,0.0,30
66,132000,-906585.5809216086,166.163,0.0721,87.16,0.0,0.0,30
67,134000,-910111.7734278188,174.242,0.0873,85.95,0.0,0.0,50
68,136000,-900104.9140408692,174.242,0.0873,85.95,0.0,0.0,50
69,138000,-900458.4993903792,166.163,0.0721,87.16,0.0,0.0,30
70,140000,-913986.9704843157,174.242,0.0873,85.95,0.0,0.0,50
71,142000,-965473.1340414071,166.163,0.0721,87.16,0.0,0.0,30
72,144000,-933897.1179706954,166.163,0.0721,87.16,0.0,0.0,30
73,146000,-876646.1989768656,174.242,0.0873,85.95,0.0,0.0,50
74,148000,-930723.0543899576,175.4,0.0884,85.88,0.0,0.0,100
75,150000,-934073.9992884292,166.163,0.0721,87.16,0.0,0.0,30
76,152000,-911921.9173178774,175.4,0.0884,85.88,0.0,0.0,100
77,154000,-869265.6683732846,174.242,0.0873,85.95,0.0,0.0,50
78,156000,-894206.3284584121,175.4,0.0884,85.88,0.0,0.0,100
79,158000,-868956.099484864,166.163,0.0721,87.16,0.0,0.0,30
80,160000,-865720.2132058162,175.4,0.0884,85.88,0.0,0.0,100
81,162000,-954302.6642601744,166.163,0.0721,87.16,0.0,0.0,30
82,164000,-877779.1312638647,174.242,0.0873,85.95,0.0,0.0,50
83,166000,-899955.515775931,166.163,0.0721,87.16,0.0,0.0,30
84,168000,-929429.5624650944,175.4,0.0884,85.88,0.0,0.0,100
85,170000,-908567.9853506532,166.163,0.0721,87.16,0.0,0.0,30
86,172000,-883533.5005841991,166.163,0.0721,87.16,0.0,0.0,30
87,174000,-892581.0830190119,175.4,0.0884,85.88,0.0,0.0,100
88,176000,-895271.7065219485,175.4,0.0884,85.88,0.0,0.0,100
89,178000,-863017.3309160192,174.242,0.0873,85.95,0.0,0.0,50
90,180000,-962828.3681083492,174.242,0.0873,85.95,0.0,0.0,50
91,182000,-889224.4146025239,174.242,0.0873,85.95,0.0,0.0,50
92,184000,-933600.7376537668,174.242,0.0873,85.95,0.0,0.0,50
93,186000,-939655.2345587204,175.4,0.0884,85.88,0.0,0.0,100
94,188000,-929942.9091028388,175.4,0.0884,85.88,0.0,0.0,100
95,190000,-853591.5690242646,166.163,0.0721,87.16,0.0,0.0,30
96,192000,-915698.7751535547,166.163,0.0721,87.16,0.0,0.0,30
97,194000,-943322.5724848808,166.163,0.0721,87.16,0.0,0.0,30
98,196000,-888093.8507034301,166.163,0.0721,87.16,0.0,0.0,30
99,198000,-910285.8967605752,175.4,0.0884,85.88,0.0,0.0,100
100,200000,-912285.1084971868,175.4,0.0884,85.88,0.0,0.0,100
