Model,Step,MAE
H-ST-MBAN,56,40.3543191716086
H-ST-MBAN,57,40.32752986627227
H-ST-MBAN,58,40.518915372338384
H-ST-MBAN,59,40.07630367761241
H-ST-MBAN,60,40.21525735558428
H-ST-MBAN,61,40.29879177943113
H-ST-MBAN,62,40.003154625632654
H-ST-MBAN,63,40.18908387798433
H-ST-MBAN,64,39.934416118421055
H-ST-MBAN,65,40.344436122463
H-ST-MBAN,66,39.76091148396162
H-ST-MBAN,67,39.66967606812038
H-ST-MBAN,68,40.94549724832091
H-ST-MBAN,69,40.44390842773862
H-ST-MBAN,70,39.6111152937361
H-ST-MBAN,71,39.86331821963427
H-ST-MBAN,72,40.419132981446985
H-ST-MBAN,73,41.133825358143646
H-ST-MBAN,74,41.77671089775952
H-ST-MBAN,75,39.257760103469046
H-ST-MBAN,76,40.12757813897907
H-ST-MBAN,77,39.58946816247987
H-ST-MBAN,78,41.173157379508446
H-ST-MBAN,79,39.70782273966508
H-ST-MBAN,80,40.55186402843102
H-ST-MBAN,81,39.609661171429664
H-ST-MBAN,82,39.20940155023836
H-ST-MBAN,83,38.89133873111628
H-ST-MBAN,84,39.21129224373578
H-ST-MBAN,85,39.3851901891727
H-ST-MBAN,86,39.042860611947546
H-ST-MBAN,87,40.60754756177149
H-ST-MBAN,88,39.28725675428478
H-ST-MBAN,89,39.77027104208737
H-ST-MBAN,90,39.97323183799941
H-ST-MBAN,91,39.08003381635663
H-ST-MBAN,92,39.15780549548995
H-ST-MBAN,93,38.76315055572774
H-ST-MBAN,94,39.57959020570793
H-ST-MBAN,95,40.36272752925219
H-ST-MBAN,96,40.04964944499118
H-ST-MBAN,97,38.91576355250377
H-ST-MBAN,98,40.1204835138896
H-ST-MBAN,99,38.52042403796075
H-ST-MBAN,100,38.29908875967352
H-ST-MBAN,101,39.50336835555073
H-ST-MBAN,102,38.6446828729295
H-ST-MBAN,103,38.90089681692697
H-ST-MBAN,104,38.24687348227295
H-ST-MBAN,105,38.71843414801992
H-ST-MBAN,106,38.88234073152047
H-ST-MBAN,107,38.17300449596684
H-ST-MBAN,108,39.10021891215715
H-ST-MBAN,109,37.96282940418429
H-ST-MBAN,110,39.03474265689703
H-ST-MBAN,111,38.68007274805252
H-ST-MBAN,112,38.55284661940279
H-ST-MBAN,113,38.63058043024766
H-ST-MBAN,114,37.90975096944816
H-ST-MBAN,115,38.63201284755949
H-ST-MBAN,116,39.0825179710865
H-ST-MBAN,117,38.17581806985858
H-ST-MBAN,118,38.492816233408846
H-ST-MBAN,119,38.1880427746407
H-ST-MBAN,120,38.0177662931993
H-ST-MBAN,121,40.89179457344681
H-ST-MBAN,122,38.508927180654254
H-ST-MBAN,123,40.53061382773159
H-ST-MBAN,124,38.186399847588255
H-ST-MBAN,125,37.83695634917148
H-ST-MBAN,126,38.13168214282291
H-ST-MBAN,127,37.87321819343352
H-ST-MBAN,128,39.5373222062639
H-ST-MBAN,129,39.3449891941828
H-ST-MBAN,130,40.49678511461236
H-ST-MBAN,131,39.26317032611961
H-ST-MBAN,132,38.19062404642807
H-ST-MBAN,133,38.90168204097544
H-ST-MBAN,134,38.592176855940544
H-ST-MBAN,135,38.06603073736772
H-ST-MBAN,136,38.71362215446148
H-ST-MBAN,137,37.78103876634352
H-ST-MBAN,138,37.7129950935479
H-ST-MBAN,139,37.34997427852048
H-ST-MBAN,140,37.41601779674759
H-ST-MBAN,141,37.93050366521098
H-ST-MBAN,142,38.12348131188732
H-ST-MBAN,143,38.27384469019197
H-ST-MBAN,144,37.65205506982743
H-ST-MBAN,145,38.97769814925168
H-ST-MBAN,146,39.70393124257112
H-ST-MBAN,147,38.421781789591904
H-ST-MBAN,148,38.33379061517471
H-ST-MBAN,149,37.380495207876685
H-ST-MBAN,150,37.82202744419957
H-ST-MBAN,151,38.48394674136014
H-ST-MBAN,152,38.32362518891708
H-ST-MBAN,153,37.34358774299609
H-ST-MBAN,154,37.35102879927021
H-ST-MBAN,155,37.266551699674565
H-ST-MBAN,156,38.05398476491606
H-ST-MBAN,157,37.09205763448659
H-ST-MBAN,158,39.49650653181795
H-ST-MBAN,159,38.28632928076912
H-ST-MBAN,160,39.839201112414045
H-ST-MBAN,161,37.60090412348467
H-ST-MBAN,162,37.29547832915426
H-ST-MBAN,163,38.29101354062156
H-ST-MBAN,164,37.40149443443499
H-ST-MBAN,165,37.2855689569301
H-ST-MBAN,166,39.054263010715154
H-ST-MBAN,167,37.43726099543324
H-ST-MBAN,168,37.254678967777856
H-ST-MBAN,169,37.98472460143689
H-ST-MBAN,170,39.00002356470949
H-ST-MBAN,171,36.94941176094681
H-ST-MBAN,172,39.93129454329197
H-ST-MBAN,173,40.26957218869022
H-ST-MBAN,174,36.87487594827986
H-ST-MBAN,175,37.4362743854803
H-ST-MBAN,176,37.34109537556555
H-ST-MBAN,177,40.40860707005189
H-ST-MBAN,178,37.30101412624454
H-ST-MBAN,179,39.62755796918535
H-ST-MBAN,180,39.05209640542324
H-ST-MBAN,181,38.59936284420452
H-ST-MBAN,182,38.849135934025206
H-ST-MBAN,183,37.51547896869648
H-ST-MBAN,184,36.810730874442434
H-ST-MBAN,185,40.03727797250837
H-ST-MBAN,186,37.1105868725996
H-ST-MBAN,187,37.1381344049152
H-ST-MBAN,188,36.82967090984542
H-ST-MBAN,189,37.31382291879681
H-ST-MBAN,190,37.54525270454967
H-ST-MBAN,191,37.52454127199107
H-ST-MBAN,192,40.47435111177501
H-ST-MBAN,193,38.3341441107797
H-ST-MBAN,194,39.72646684325554
H-ST-MBAN,195,36.74940511589843
H-ST-MBAN,196,36.9345790494156
H-ST-MBAN,197,37.40651069708005
H-ST-MBAN,198,37.78502382332219
H-ST-MBAN,199,38.15628354975589
H-ST-MBAN,200,36.56070371511624
